year,month,day,time,PM,HUMI,TEMP
2015,6,25,4211,122,73,25
2015,6,25,4212,129,69,25
2015,6,25,4213,108,69,26
2015,6,25,4214,100,65,26
2015,6,25,4215,46,57,27
2015,6,25,4216,60,61,26
2015,6,25,4217,74,57,27
2015,6,25,4218,69,61,26
2015,6,25,4219,63,57,27
2015,6,25,4220,73,65,26
2015,6,25,4221,78,69,26
2015,6,25,4222,85,73,25
2015,6,25,4223,99,69,25
2015,6,25,4224,110,78,24
2015,6,26,4225,94,78,24
2015,6,26,4226,98,78,24
2015,6,26,4227,78,73,24
2015,6,26,4228,97,94,21
2015,6,26,4229,68,94,21
2015,6,26,4230,97,94,21
2015,6,26,4231,89,94,21
2015,6,26,4232,67,94,21
2015,6,26,4233,87,94,21
2015,6,26,4234,68,88,22
2015,6,26,4235,97,78,24
2015,6,26,4236,67,73,26
2015,6,26,4237,56,65,27
2015,6,26,4238,87,69,27
2015,6,26,4239,97,65,28
2015,6,26,4240,87,65,28
2015,6,26,4241,91,65,28
2015,6,26,4242,87,65,28
2015,6,26,4243,102,65,28
2015,6,26,4244,135,69,27
2015,6,26,4245,86,73,26
2015,6,26,4246,46,83,25
2015,6,26,4247,15,94,21
2015,6,26,4248,17,94,21
2015,6,27,4249,20,88,22
2015,6,27,4250,29,88,22
2015,6,27,4251,33,88,21
2015,6,27,4252,33,94,21
2015,6,27,4253,35,88,21
2015,6,27,4254,25,88,21
2015,6,27,4255,27,94,21
2015,6,27,4256,44,88,22
2015,6,27,4257,73,88,22
2015,6,27,4258,66,78,24
2015,6,27,4259,66,78,25
2015,6,27,4260,75,69,27
2015,6,27,4261,94,74,27
2015,6,27,4262,96,69,27
2015,6,27,4263,108,65,28
2015,6,27,4264,108,65,29
2015,6,27,4265,107,65,29
2015,6,27,4266,108,65,29
2015,6,27,4267,116,65,29
2015,6,27,4268,117,69,28
2015,6,27,4269,120,78,27
2015,6,27,4270,90,74,27
2015,6,27,4271,77,73,26
2015,6,27,4272,80,69,26
2015,6,28,4273,89,73,25
2015,6,28,4274,81,73,25
2015,6,28,4275,76,73,24
2015,6,28,4276,83,78,24
2015,6,28,4277,95,78,24
2015,6,28,4278,118,83,24
2015,6,28,4279,123,83,24
2015,6,28,4280,124,78,25
2015,6,28,4281,115,78,25
2015,6,28,4282,121,78,26
2015,6,28,4283,125,74,28
2015,6,28,4284,130,74,28
2015,6,28,4285,127,65,29
2015,6,28,4286,116,66,30
2015,6,28,4287,109,62,31
2015,6,28,4288,114,62,31
2015,6,28,4289,106,62,31
2015,6,28,4290,122,62,31
2015,6,28,4291,146,58,31
2015,6,28,4292,127,62,30
2015,6,28,4293,129,69,28
2015,6,28,4294,151,65,28
2015,6,28,4295,148,69,27
2015,6,28,4296,147,73,26
2015,6,29,4297,142,78,25
2015,6,29,4298,139,88,23
2015,6,29,4299,137,83,24
2015,6,29,4300,142,83,24
2015,6,29,4301,148,83,24
2015,6,29,4302,142,88,23
2015,6,29,4303,141,83,24
2015,6,29,4304,141,83,24
2015,6,29,4305,145,78,25
2015,6,29,4306,144,78,26
2015,6,29,4307,161,78,26
2015,6,29,4308,168,78,26
2015,6,29,4309,158,78,26
2015,6,29,4310,26,82,21
2015,6,29,4311,11,73,21
2015,6,29,4312,17,88,20
2015,6,29,4313,12,93,19
2015,6,29,4314,21,93,19
2015,6,29,4315,26,93,19
2015,6,29,4316,22,93,19
2015,6,29,4317,15,88,19
2015,6,29,4318,19,88,20
2015,6,29,4319,19,88,20
2015,6,29,4320,24,82,20
2015,6,30,4321,21,82,20
2015,6,30,4322,16,88,20
2015,6,30,4323,20,88,20
2015,6,30,4324,12,88,19
2015,6,30,4325,12,82,20
2015,6,30,4326,10,88,19
2015,6,30,4327,7,82,20
2015,6,30,4328,10,72,19
2015,6,30,4329,11,82,18
2015,6,30,4330,17,82,18
2015,6,30,4331,13,77,19
2015,6,30,4332,16,73,21
2015,6,30,4333,11,64,23
2015,6,30,4334,9,53,25
2015,6,30,4335,8,50,26
2015,6,30,4336,9,44,27
2015,6,30,4337,6,39,28
2015,6,30,4338,8,44,27
2015,6,30,4339,10,47,27
2015,6,30,4340,16,47,26
2015,6,30,4341,14,57,24
2015,6,30,4342,15,53,25
2015,6,30,4343,16,68,22
2015,6,30,4344,20,82,19
2015,7,1,4345,28,82,19
2015,7,1,4346,36,88,18
2015,7,1,4347,34,88,17
2015,7,1,4348,34,93,17
2015,7,1,4349,29,88,17
2015,7,1,4350,28,82,18
2015,7,1,4351,27,82,19
2015,7,1,4352,23,73,21
2015,7,1,4353,21,61,25
2015,7,1,4354,16,50,27
2015,7,1,4355,11,42,29
2015,7,1,4356,9,35,30
2015,7,1,4357,14,31,31
2015,7,1,4358,9,33,33
2015,7,1,4359,15,29,31
2015,7,1,4360,14,29,31
2015,7,1,4361,11,37,30
2015,7,1,4362,11,57,25
2015,7,1,4363,15,78,23
2015,7,1,4364,7,57,24
2015,7,1,4365,6,60,23
2015,7,1,4366,7,56,22
2015,7,1,4367,7,46,24
2015,7,1,4368,5,49,23
2015,7,2,4369,5,49,23
2015,7,2,4370,7,68,19
2015,7,2,4371,5,59,20
2015,7,2,4372,7,72,18
2015,7,2,4373,5,77,16
2015,7,2,4374,4,82,16
2015,7,2,4375,6,68,20
2015,7,2,4376,7,56,23
2015,7,2,4377,6,50,26
2015,7,2,4378,7,44,27
2015,7,2,4379,5,39,29
2015,7,2,4380,5,30,30
2015,7,2,4381,6,25,32
2015,7,2,4382,6,25,32
2015,7,2,4383,8,29,33
2015,7,2,4384,4,21,34
2015,7,2,4385,3,21,33
2015,7,2,4386,3,17,34
2015,7,2,4387,4,22,32
2015,7,2,4388,7,23,30
2015,7,2,4389,10,29,26
2015,7,2,4390,32,46,23
2015,7,2,4391,30,46,23
2015,7,2,4392,19,40,23
2015,7,3,4393,27,41,24
2015,7,3,4394,31,56,21
2015,7,3,4395,24,72,19
2015,7,3,4396,22,77,18
2015,7,3,4397,33,82,17
2015,7,3,4398,27,82,17
2015,7,3,4399,41,68,20
2015,7,3,4400,45,49,23
2015,7,3,4401,13,38,25
2015,7,3,4402,10,36,26
2015,7,3,4403,9,32,28
2015,7,3,4404,7,34,28
2015,7,3,4405,11,28,29
2015,7,3,4406,19,28,30
2015,7,3,4407,32,29,31
2015,7,3,4408,39,28,30
2015,7,3,4409,35,31,31
2015,7,3,4410,31,29,31
2015,7,3,4411,25,30,30
2015,7,3,4412,27,32,29
2015,7,3,4413,28,41,27
2015,7,3,4414,30,47,26
2015,7,3,4415,23,46,24
2015,7,3,4416,15,41,24
2015,7,4,4417,21,49,22
2015,7,4,4418,15,56,21
2015,7,4,4419,19,64,20
2015,7,4,4420,20,68,20
2015,7,4,4421,30,68,20
2015,7,4,4422,28,72,20
2015,7,4,4423,32,72,20
2015,7,4,4424,31,64,22
2015,7,4,4425,28,64,23
2015,7,4,4426,31,60,23
2015,7,4,4427,30,60,23
2015,7,4,4428,29,53,24
2015,7,4,4429,15,44,26
2015,7,4,4430,17,39,27
2015,7,4,4431,22,36,26
2015,7,4,4432,27,34,27
2015,7,4,4433,31,41,26
2015,7,4,4434,30,44,25
2015,7,4,4435,35,53,24
2015,7,4,4436,36,53,24
2015,7,4,4437,59,60,23
2015,7,4,4438,58,64,22
2015,7,4,4439,64,77,20
2015,7,4,4440,64,82,19
2015,7,5,4441,57,82,19
2015,7,5,4442,53,88,18
2015,7,5,4443,57,93,17
2015,7,5,4444,58,88,17
2015,7,5,4445,56,88,17
2015,7,5,4446,51,88,17
2015,7,5,4447,49,82,18
2015,7,5,4448,56,77,20
2015,7,5,4449,60,64,22
2015,7,5,4450,61,57,24
2015,7,5,4451,58,50,26
2015,7,5,4452,61,42,28
2015,7,5,4453,52,39,28
2015,7,5,4454,59,34,29
2015,7,5,4455,53,35,30
2015,7,5,4456,54,37,30
2015,7,5,4457,49,35,31
2015,7,5,4458,57,37,30
2015,7,5,4459,66,37,30
2015,7,5,4460,54,45,28
2015,7,5,4461,47,54,27
2015,7,5,4462,44,61,25
2015,7,5,4463,44,61,25
2015,7,5,4464,55,69,24
2015,7,6,4465,51,68,23
2015,7,6,4466,60,73,22
2015,7,6,4467,68,82,21
2015,7,6,4468,71,88,20
2015,7,6,4469,81,93,19
2015,7,6,4470,86,88,20
2015,7,6,4471,90,88,20
2015,7,6,4472,91,78,22
2015,7,6,4473,76,64,24
2015,7,6,4474,55,57,26
2015,7,6,4475,46,50,27
2015,7,6,4476,48,45,28
2015,7,6,4477,53,39,29
2015,7,6,4478,51,35,31
2015,7,6,4479,45,35,31
2015,7,6,4480,49,37,31
2015,7,6,4481,52,35,31
2015,7,6,4482,44,35,31
2015,7,6,4483,39,40,30
2015,7,6,4484,42,42,29
2015,7,6,4485,39,45,28
2015,7,6,4486,37,50,27
2015,7,6,4487,54,57,26
2015,7,6,4488,61,61,25
2015,7,7,4489,47,69,24
2015,7,7,4490,53,73,23
2015,7,7,4491,72,68,22
2015,7,7,4492,69,73,22
2015,7,7,4493,66,77,21
2015,7,7,4494,70,77,21
2015,7,7,4495,69,88,20
2015,7,7,4496,73,73,23
2015,7,7,4497,57,61,25
2015,7,7,4498,62,57,26
2015,7,7,4499,54,54,27
2015,7,7,4500,52,48,29
2015,7,7,4501,55,42,30
2015,7,7,4502,51,40,31
2015,7,7,4503,50,36,33
2015,7,7,4504,51,38,33
2015,7,7,4505,49,36,33
2015,7,7,4506,48,38,32
2015,7,7,4507,53,40,31
2015,7,7,4508,46,37,31
2015,7,7,4509,48,42,29
2015,7,7,4510,59,45,28
2015,7,7,4511,61,54,27
2015,7,7,4512,71,57,26
2015,7,8,4513,75,61,25
2015,7,8,4514,79,73,23
2015,7,8,4515,96,78,23
2015,7,8,4516,114,78,23
2015,7,8,4517,130,83,22
2015,7,8,4518,151,83,22
2015,7,8,4519,150,88,22
2015,7,8,4520,149,83,23
2015,7,8,4521,140,73,25
2015,7,8,4522,119,73,26
2015,7,8,4523,120,65,28
2015,7,8,4524,108,58,30
2015,7,8,4525,105,55,30
2015,7,8,4526,98,49,32
2015,7,8,4527,96,43,33
2015,7,8,4528,99,43,34
2015,7,8,4529,95,43,33
2015,7,8,4530,92,43,33
2015,7,8,4531,88,43,32
2015,7,8,4532,73,43,32
2015,7,8,4533,56,48,30
2015,7,8,4534,50,48,29
2015,7,8,4535,52,51,28
2015,7,8,4536,62,54,26
2015,7,9,4537,80,68,23
2015,7,9,4538,75,64,24
2015,7,9,4539,77,64,24
2015,7,9,4540,69,64,24
2015,7,9,4541,74,68,23
2015,7,9,4542,74,68,23
2015,7,9,4543,91,73,23
2015,7,9,4544,68,69,24
2015,7,9,4545,71,61,26
2015,7,9,4546,70,51,28
2015,7,9,4547,63,48,29
2015,7,9,4548,59,40,31
2015,7,9,4549,56,40,32
2015,7,9,4550,61,40,32
2015,7,9,4551,61,38,33
2015,7,9,4552,66,38,33
2015,7,9,4553,70,41,33
2015,7,9,4554,52,38,33
2015,7,9,4555,45,35,32
2015,7,9,4556,32,35,31
2015,7,9,4557,29,37,30
2015,7,9,4558,25,39,29
2015,7,9,4559,24,41,27
2015,7,9,4560,26,50,26
2015,7,10,4561,20,53,25
2015,7,10,4562,13,57,24
2015,7,10,4563,24,60,24
2015,7,10,4564,41,64,24
2015,7,10,4565,45,73,23
2015,7,10,4566,48,78,23
2015,7,10,4567,52,83,23
2015,7,10,4568,44,78,24
2015,7,10,4569,36,69,26
2015,7,10,4570,36,61,27
2015,7,10,4571,32,58,28
2015,7,10,4572,31,51,30
2015,7,10,4573,32,43,31
2015,7,10,4574,33,43,32
2015,7,10,4575,40,38,33
2015,7,10,4576,51,38,33
2015,7,10,4577,56,41,33
2015,7,10,4578,51,41,33
2015,7,10,4579,56,43,32
2015,7,10,4580,65,45,31
2015,7,10,4581,51,48,30
2015,7,10,4582,64,54,29
2015,7,10,4583,69,58,28
2015,7,10,4584,62,61,27
2015,7,11,4585,63,65,26
2015,7,11,4586,61,65,26
2015,7,11,4587,70,69,25
2015,7,11,4588,79,73,24
2015,7,11,4589,101,83,23
2015,7,11,4590,110,83,23
2015,7,11,4591,121,83,23
2015,7,11,4592,100,69,26
2015,7,11,4593,101,69,27
2015,7,11,4594,93,65,28
2015,7,11,4595,90,62,29
2015,7,11,4596,90,55,31
2015,7,11,4597,103,52,32
2015,7,11,4598,101,46,33
2015,7,11,4599,104,41,34
2015,7,11,4600,98,39,35
2015,7,11,4601,100,36,35
2015,7,11,4602,86,38,34
2015,7,11,4603,67,36,34
2015,7,11,4604,54,41,33
2015,7,11,4605,58,43,31
2015,7,11,4606,64,58,28
2015,7,11,4607,73,58,29
2015,7,11,4608,73,62,29
2015,7,12,4609,80,69,27
2015,7,12,4610,84,73,26
2015,7,12,4611,109,78,25
2015,7,12,4612,106,78,25
2015,7,12,4613,111,83,24
2015,7,12,4614,116,83,24
2015,7,12,4615,141,83,24
2015,7,12,4616,137,69,27
2015,7,12,4617,134,65,28
2015,7,12,4618,118,58,30
2015,7,12,4619,110,52,32
2015,7,12,4620,102,46,33
2015,7,12,4621,104,43,34
2015,7,12,4622,92,37,37
2015,7,12,4623,68,33,38
2015,7,12,4624,67,27,39
2015,7,12,4625,67,25,39
2015,7,12,4626,60,30,34
2015,7,12,4627,57,48,31
2015,7,12,4628,54,55,30
2015,7,12,4629,63,62,29
2015,7,12,4630,66,65,28
2015,7,12,4631,82,69,27
2015,7,12,4632,70,73,26
2015,7,13,4633,75,83,25
2015,7,13,4634,62,83,25
2015,7,13,4635,69,78,25
2015,7,13,4636,56,73,25
2015,7,13,4637,51,73,24
2015,7,13,4638,54,69,24
2015,7,13,4639,53,65,26
2015,7,13,4640,42,54,28
2015,7,13,4641,34,48,30
2015,7,13,4642,29,38,33
2015,7,13,4643,29,28,36
2015,7,13,4644,19,26,36
2015,7,13,4645,19,21,38
2015,7,13,4646,16,21,38
2015,7,13,4647,24,21,39
2015,7,13,4648,34,21,39
2015,7,13,4649,40,20,40
2015,7,13,4650,31,24,39
2015,7,13,4651,37,24,38
2015,7,13,4652,44,23,37
2015,7,13,4653,49,26,36
2015,7,13,4654,54,30,35
2015,7,13,4655,60,48,30
2015,7,13,4656,64,43,31
2015,7,14,4657,64,45,30
2015,7,14,4658,50,48,30
2015,7,14,4659,31,69,26
2015,7,14,4660,24,83,24
2015,7,14,4661,29,78,24
2015,7,14,4662,26,73,25
2015,7,14,4663,30,78,24
2015,7,14,4664,28,65,26
2015,7,14,4665,27,58,28
2015,7,14,4666,27,48,30
2015,7,14,4667,24,41,33
2015,7,14,4668,25,38,33
2015,7,14,4669,34,36,34
2015,7,14,4670,38,30,36
2015,7,14,4671,42,30,36
2015,7,14,4672,46,26,36
2015,7,14,4673,52,32,35
2015,7,14,4674,56,36,34
2015,7,14,4675,26,36,33
2015,7,14,4676,30,33,32
2015,7,14,4677,28,35,31
2015,7,14,4678,28,40,30
2015,7,14,4679,19,37,30
2015,7,14,4680,20,39,29
2015,7,15,4681,19,47,27
2015,7,15,4682,26,42,28
2015,7,15,4683,22,47,27
2015,7,15,4684,26,53,25
2015,7,15,4685,24,53,25
2015,7,15,4686,26,57,25
2015,7,15,4687,28,57,25
2015,7,15,4688,28,57,26
2015,7,15,4689,33,50,27
2015,7,15,4690,26,51,28
2015,7,15,4691,33,54,28
2015,7,15,4692,35,48,30
2015,7,15,4693,42,45,29
2015,7,15,4694,51,45,30
2015,7,15,4695,42,48,30
2015,7,15,4696,37,51,30
2015,7,15,4697,38,48,30
2015,7,15,4698,47,51,30
2015,7,15,4699,44,48,30
2015,7,15,4700,50,58,28
2015,7,15,4701,49,61,27
2015,7,15,4702,53,61,27
2015,7,15,4703,38,57,27
2015,7,15,4704,41,54,28
2015,7,16,4705,41,54,28
2015,7,16,4706,41,61,26
2015,7,16,4707,57,73,24
2015,7,16,4708,53,83,23
2015,7,16,4709,53,88,22
2015,7,16,4710,47,94,21
2015,7,16,4711,47,88,21
2015,7,16,4712,44,94,21
2015,7,16,4713,38,88,22
2015,7,16,4714,35,88,22
2015,7,16,4715,29,83,23
2015,7,16,4716,30,83,23
2015,7,16,4717,28,78,24
2015,7,16,4718,32,69,25
2015,7,16,4719,33,65,26
2015,7,16,4720,23,69,26
2015,7,16,4721,27,69,26
2015,7,16,4722,22,69,26
2015,7,16,4723,28,69,26
2015,7,16,4724,29,69,25
2015,7,16,4725,28,78,24
2015,7,16,4726,38,78,24
2015,7,16,4727,48,78,24
2015,7,16,4728,44,83,23
2015,7,17,4729,37,83,23
2015,7,17,4730,18,88,22
2015,7,17,4731,13,83,22
2015,7,17,4732,16,83,22
2015,7,17,4733,25,83,22
2015,7,17,4734,18,78,22
2015,7,17,4735,23,73,23
2015,7,17,4736,25,73,23
2015,7,17,4737,19,78,22
2015,7,17,4738,19,83,22
2015,7,17,4739,25,78,23
2015,7,17,4740,27,88,22
2015,7,17,4741,22,88,23
2015,7,17,4742,30,78,24
2015,7,17,4743,29,69,26
2015,7,17,4744,30,69,26
2015,7,17,4745,36,65,27
2015,7,17,4746,50,58,28
2015,7,17,4747,53,65,27
2015,7,17,4748,60,61,27
2015,7,17,4749,71,83,24
2015,7,17,4750,70,73,25
2015,7,17,4751,68,83,24
2015,7,17,4752,79,83,24
2015,7,18,4753,82,88,24
2015,7,18,4754,67,83,23
2015,7,18,4755,38,88,23
2015,7,18,4756,69,94,22
2015,7,18,4757,49,94,22
2015,7,18,4758,40,100,21
2015,7,18,4759,40,100,21
2015,7,18,4760,41,94,21
2015,7,18,4761,34,88,22
2015,7,18,4762,34,88,22
2015,7,18,4763,36,78,24
2015,7,18,4764,36,78,24
2015,7,18,4765,42,73,26
2015,7,18,4766,38,69,27
2015,7,18,4767,44,65,27
2015,7,18,4768,43,61,28
2015,7,18,4769,28,65,28
2015,7,18,4770,28,88,23
2015,7,18,4771,35,88,24
2015,7,18,4772,28,88,23
2015,7,18,4773,38,94,22
2015,7,18,4774,49,94,22
2015,7,18,4775,42,88,23
2015,7,18,4776,47,94,23
2015,7,19,4777,50,94,22
2015,7,19,4778,58,100,22
2015,7,19,4779,63,94,22
2015,7,19,4780,69,100,22
2015,7,19,4781,72,100,21
2015,7,19,4782,68,94,22
2015,7,19,4783,70,94,22
2015,7,19,4784,60,94,22
2015,7,19,4785,52,100,22
2015,7,19,4786,77,94,23
2015,7,19,4787,79,88,24
2015,7,19,4788,85,88,25
2015,7,19,4789,101,94,24
2015,7,19,4790,100,88,24
2015,7,19,4791,94,69,28
2015,7,19,4792,80,74,27
2015,7,19,4793,59,78,26
2015,7,19,4794,59,94,23
2015,7,19,4795,55,88,24
2015,7,19,4796,45,88,23
2015,7,19,4797,48,88,23
2015,7,19,4798,69,88,23
2015,7,19,4799,79,88,23
2015,7,19,4800,83,94,23
2015,7,20,4801,82,94,23
2015,7,20,4802,86,94,23
2015,7,20,4803,84,94,23
2015,7,20,4804,82,100,22
2015,7,20,4805,73,94,23
2015,7,20,4806,74,94,23
2015,7,20,4807,77,94,22
2015,7,20,4808,75,94,22
2015,7,20,4809,88,94,23
2015,7,20,4810,76,94,23
2015,7,20,4811,80,83,25
2015,7,20,4812,86,78,26
2015,7,20,4813,80,74,27
2015,7,20,4814,66,74,28
2015,7,20,4815,65,62,29
2015,7,20,4816,67,65,29
2015,7,20,4817,65,74,28
2015,7,20,4818,64,65,29
2015,7,20,4819,76,69,28
2015,7,20,4820,81,69,28
2015,7,20,4821,97,74,27
2015,7,20,4822,106,78,27
2015,7,20,4823,132,83,26
2015,7,20,4824,131,88,25
2015,7,21,4825,111,83,25
2015,7,21,4826,112,88,24
2015,7,21,4827,108,88,24
2015,7,21,4828,85,94,23
2015,7,21,4829,74,94,23
2015,7,21,4830,83,94,23
2015,7,21,4831,89,94,23
2015,7,21,4832,116,94,24
2015,7,21,4833,133,94,24
2015,7,21,4834,141,88,24
2015,7,21,4835,140,83,26
2015,7,21,4836,142,83,26
2015,7,21,4837,150,78,27
2015,7,21,4838,140,70,29
2015,7,21,4839,134,70,29
2015,7,21,4840,122,74,29
2015,7,21,4841,124,70,30
2015,7,21,4842,129,74,29
2015,7,21,4843,142,74,29
2015,7,21,4844,95,78,28
2015,7,21,4845,54,65,28
2015,7,21,4846,54,88,23
2015,7,21,4847,54,94,23
2015,7,21,4848,58,94,23
2015,7,22,4849,49,94,23
2015,7,22,4850,57,100,22
2015,7,22,4851,57,94,22
2015,7,22,4852,62,100,21
2015,7,22,4853,70,100,21
2015,7,22,4854,72,94,22
2015,7,22,4855,83,94,22
2015,7,22,4856,90,94,22
2015,7,22,4857,80,88,24
2015,7,22,4858,65,83,25
2015,7,22,4859,64,78,26
2015,7,22,4860,65,74,27
2015,7,22,4861,56,69,28
2015,7,22,4862,39,62,30
2015,7,22,4863,47,62,30
2015,7,22,4864,46,66,30
2015,7,22,4865,56,62,30
2015,7,22,4866,52,62,30
2015,7,22,4867,54,65,29
2015,7,22,4868,53,69,28
2015,7,22,4869,14,69,25
2015,7,22,4870,10,94,23
2015,7,22,4871,16,94,25
2015,7,22,4872,20,94,25
2015,7,23,4873,30,88,27
2015,7,23,4874,32,94,24
2015,7,23,4875,32,94,24
2015,7,23,4876,38,100,23
2015,7,23,4877,37,100,23
2015,7,23,4878,40,100,23
2015,7,23,4879,45,100,23
2015,7,23,4880,37,94,24
2015,7,23,4881,35,94,25
2015,7,23,4882,37,83,27
2015,7,23,4883,44,83,27
2015,7,23,4884,47,83,26
2015,7,23,4885,51,83,26
2015,7,23,4886,57,74,28
2015,7,23,4887,55,62,30
2015,7,23,4888,59,62,30
2015,7,23,4889,70,58,30
2015,7,23,4890,45,55,31
2015,7,23,4891,39,65,29
2015,7,23,4892,38,74,28
2015,7,23,4893,33,78,26
2015,7,23,4894,35,88,25
2015,7,23,4895,48,83,25
2015,7,23,4896,58,88,24
2015,7,24,4897,51,88,24
2015,7,24,4898,42,88,23
2015,7,24,4899,41,88,23
2015,7,24,4900,44,94,23
2015,7,24,4901,48,88,23
2015,7,24,4902,42,88,23
2015,7,24,4903,46,88,23
2015,7,24,4904,48,88,24
2015,7,24,4905,79,83,25
2015,7,24,4906,79,83,26
2015,7,24,4907,82,78,27
2015,7,24,4908,78,74,28
2015,7,24,4909,59,65,29
2015,7,24,4910,40,62,30
2015,7,24,4911,30,49,32
2015,7,24,4912,38,38,34
2015,7,24,4913,57,41,33
2015,7,24,4914,54,55,31
2015,7,24,4915,35,58,30
2015,7,24,4916,29,61,28
2015,7,24,4917,40,78,26
2015,7,24,4918,58,83,25
2015,7,24,4919,61,78,25
2015,7,24,4920,68,83,24
2015,7,25,4921,74,88,23
2015,7,25,4922,80,83,24
2015,7,25,4923,82,88,23
2015,7,25,4924,83,94,22
2015,7,25,4925,87,94,22
2015,7,25,4926,76,94,22
2015,7,25,4927,81,94,22
2015,7,25,4928,72,83,24
2015,7,25,4929,69,73,26
2015,7,25,4930,81,65,27
2015,7,25,4931,83,65,28
2015,7,25,4932,83,58,30
2015,7,25,4933,77,58,31
2015,7,25,4934,59,55,32
2015,7,25,4935,49,52,33
2015,7,25,4936,57,46,34
2015,7,25,4937,60,52,33
2015,7,25,4938,61,52,33
2015,7,25,4939,85,52,32
2015,7,25,4940,113,58,31
2015,7,25,4941,108,74,29
2015,7,25,4942,108,70,30
2015,7,25,4943,102,78,28
2015,7,25,4944,112,74,29
2015,7,26,4945,112,78,28
2015,7,26,4946,120,78,28
2015,7,26,4947,135,78,27
2015,7,26,4948,125,83,26
2015,7,26,4949,137,94,24
2015,7,26,4950,142,94,24
2015,7,26,4951,145,88,25
2015,7,26,4952,137,83,27
2015,7,26,4953,124,74,29
2015,7,26,4954,114,70,30
2015,7,26,4955,111,66,31
2015,7,26,4956,85,59,33
2015,7,26,4957,96,59,33
2015,7,26,4958,91,59,33
2015,7,26,4959,69,52,34
2015,7,26,4960,73,49,35
2015,7,26,4961,86,49,34
2015,7,26,4962,66,59,32
2015,7,26,4963,69,62,32
2015,7,26,4964,70,62,32
2015,7,26,4965,70,66,30
2015,7,26,4966,80,74,29
2015,7,26,4967,109,74,28
2015,7,26,4968,102,65,28
2015,7,27,4969,80,69,27
2015,7,27,4970,79,78,26
2015,7,27,4971,93,78,26
2015,7,27,4972,52,74,27
2015,7,27,4973,28,83,26
2015,7,27,4974,36,88,24
2015,7,27,4975,39,94,24
2015,7,27,4976,38,83,25
2015,7,27,4977,35,74,27
2015,7,27,4978,39,69,28
2015,7,27,4979,42,66,30
2015,7,27,4980,54,62,31
2015,7,27,4981,64,62,31
2015,7,27,4982,72,62,32
2015,7,27,4983,82,62,33
2015,7,27,4984,77,66,32
2015,7,27,4985,67,62,33
2015,7,27,4986,94,52,34
2015,7,27,4987,92,66,32
2015,7,27,4988,93,66,32
2015,7,27,4989,17,74,31
2015,7,27,4990,31,94,24
2015,7,27,4991,27,94,24
2015,7,27,4992,37,94,24
2015,7,28,4993,40,100,23
2015,7,28,4994,49,94,23
2015,7,28,4995,59,100,23
2015,7,28,4996,51,100,23
2015,7,28,4997,56,100,23
2015,7,28,4998,60,100,23
2015,7,28,4999,51,94,24
2015,7,28,5000,46,88,25
2015,7,28,5001,41,88,25
2015,7,28,5002,40,94,25
2015,7,28,5003,33,83,26
2015,7,28,5004,25,83,27
2015,7,28,5005,33,69,28
2015,7,28,5006,38,74,28
2015,7,28,5007,33,70,30
2015,7,28,5008,43,62,30
2015,7,28,5009,43,62,30
2015,7,28,5010,49,58,31
2015,7,28,5011,56,66,30
2015,7,28,5012,55,70,29
2015,7,28,5013,66,74,28
2015,7,28,5014,72,83,27
2015,7,28,5015,82,78,27
2015,7,28,5016,95,94,25
2015,7,29,5017,81,88,26
2015,7,29,5018,94,83,26
2015,7,29,5019,86,88,25
2015,7,29,5020,98,83,26
2015,7,29,5021,74,83,26
2015,7,29,5022,80,88,25
2015,7,29,5023,78,94,25
2015,7,29,5024,75,83,26
2015,7,29,5025,71,78,27
2015,7,29,5026,70,74,29
2015,7,29,5027,74,79,29
2015,7,29,5028,67,70,31
2015,7,29,5029,75,66,32
2015,7,29,5030,80,70,32
2015,7,29,5031,90,66,32
2015,7,29,5032,86,70,31
2015,7,29,5033,102,70,31
2015,7,29,5034,92,74,31
2015,7,29,5035,92,74,31
2015,7,29,5036,77,79,30
2015,7,29,5037,92,79,30
2015,7,29,5038,93,94,28
2015,7,29,5039,98,88,29
2015,7,29,5040,22,74,27
2015,7,30,5041,12,88,25
2015,7,30,5042,16,88,24
2015,7,30,5043,13,83,25
2015,7,30,5044,20,83,25
2015,7,30,5045,33,88,24
2015,7,30,5046,32,88,24
2015,7,30,5047,38,94,23
2015,7,30,5048,30,83,25
2015,7,30,5049,44,78,26
2015,7,30,5050,62,78,27
2015,7,30,5051,44,74,27
2015,7,30,5052,69,74,27
2015,7,30,5053,66,78,27
2015,7,30,5054,76,78,27
2015,7,30,5055,77,74,28
2015,7,30,5056,74,78,27
2015,7,30,5057,78,100,23
2015,7,30,5058,23,94,22
2015,7,30,5059,14,94,21
2015,7,30,5060,15,94,22
2015,7,30,5061,18,94,22
2015,7,30,5062,12,88,23
2015,7,30,5063,24,88,23
2015,7,30,5064,19,88,23
2015,7,31,5065,14,88,23
2015,7,31,5066,23,94,23
2015,7,31,5067,18,94,23
2015,7,31,5068,12,94,22
2015,7,31,5069,18,100,21
2015,7,31,5070,12,100,21
2015,7,31,5071,14,100,21
2015,7,31,5072,20,94,22
2015,7,31,5073,16,88,24
2015,7,31,5074,17,83,25
2015,7,31,5075,15,83,25
2015,7,31,5076,15,78,26
2015,7,31,5077,15,62,29
2015,7,31,5078,14,58,29
2015,7,31,5079,22,58,30
2015,7,31,5080,21,62,30
2015,7,31,5081,26,58,30
2015,7,31,5082,36,65,29
2015,7,31,5083,32,65,29
